Overall Qual,Overall Cond,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Misc Val,Year Built Year Remod/Add,Mas Vnr Area,Total Bsmt SF,Bsmt Full Bath,Bsmt Half Bath,Garage Yr Blt,Garage Cars,Garage Area
7,5,1282,1414,2696,2,1,4,1,10,1,0,4028049,220.0,1264.0,1.0,0.0,2007.0,3.0,792.0
4,4,1482,0,1482,2,0,3,1,6,1,0,3845472,60.0,954.0,0.0,1.0,1956.0,2.0,609.0
5,7,768,0,768,1,0,2,1,5,0,0,3957804,0.0,768.0,1.0,0.0,1988.0,2.0,396.0
8,5,1468,0,1468,2,0,3,1,6,1,0,4034072,72.0,1468.0,0.0,0.0,2008.0,3.0,898.0
5,6,1044,0,1044,1,1,3,1,5,1,450,3873024,0.0,912.0,0.0,1.0,1990.0,2.0,372.0
5,5,1036,0,1036,1,0,3,1,5,0,0,3814209,88.0,1036.0,0.0,0.0,1953.0,1.0,312.0
5,5,680,680,1360,1,0,2,1,6,0,0,3825730,0.0,680.0,0.0,0.0,1910.0,1.0,330.0
6,5,1392,0,1392,1,1,3,1,6,2,0,3829849,387.0,1392.0,1.0,0.0,1957.0,2.0,458.0
7,5,975,975,1950,2,1,3,1,7,1,0,3990006,1600.0,975.0,0.0,0.0,1997.0,2.0,576.0
7,5,1344,0,1344,2,0,2,2,8,0,0,3990006,200.0,1344.0,2.0,0.0,1997.0,4.0,784.0
5,6,1484,0,1484,2,0,3,1,7,1,0,3884841,0.0,1484.0,0.0,0.0,1971.0,2.0,487.0
7,5,1760,0,1760,2,0,3,1,8,1,0,4014012,418.0,1760.0,1.0,0.0,2003.0,2.0,583.0
7,5,1037,1285,2322,2,1,4,1,8,1,0,3998000,0.0,1037.0,0.0,0.0,1999.0,2.0,400.0
8,5,1742,0,1742,2,0,2,1,5,1,0,3940225,0.0,1742.0,1.0,0.0,1985.0,2.0,564.0
5,5,968,408,1376,1,0,3,1,6,1,0,3784950,0.0,768.0,1.0,0.0,1941.0,1.0,240.0
5,5,1086,0,1086,1,0,3,1,6,1,0,3865156,1047.0,1024.0,1.0,0.0,1966.0,2.0,484.0
5,7,808,704,1656,2,1,3,1,8,0,0,3807092,0.0,660.0,0.0,0.0,1916.0,1.0,180.0
8,5,2122,0,2122,2,1,2,1,7,1,0,4028049,0.0,2108.0,1.0,0.0,2007.0,3.0,938.0
5,5,1008,0,1522,2,0,4,1,7,0,0,3755700,0.0,1008.0,0.0,0.0,0.0,0.0,0.0
7,5,1696,0,1696,2,0,3,1,7,2,0,3884841,652.0,1696.0,0.0,0.0,1971.0,2.0,625.0
8,5,1050,1028,2078,2,1,3,1,8,1,0,4030056,100.0,1034.0,1.0,0.0,2008.0,3.0,836.0
5,8,1096,370,1466,2,0,3,1,7,1,500,3850704,0.0,796.0,0.0,1.0,1950.0,2.0,566.0
5,7,876,0,876,1,0,2,1,5,1,0,3806401,0.0,876.0,0.0,0.0,1972.0,2.0,576.0
7,5,851,886,1737,2,1,3,1,7,0,0,4024036,0.0,851.0,0.0,0.0,2006.0,2.0,578.0
7,5,1662,0,1662,2,0,3,1,8,1,0,4026042,0.0,1652.0,1.0,0.0,2006.0,3.0,711.0
6,5,1010,1257,2267,2,1,4,1,8,1,0,4008004,0.0,1010.0,0.0,0.0,2002.0,2.0,390.0
5,5,1584,0,1584,2,0,4,2,8,0,0,3869089,0.0,1584.0,0.0,0.0,1967.0,2.0,506.0
1,3,334,0,334,1,0,1,1,2,0,0,3794700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,796,0,796,1,0,2,1,5,0,0,3747900,0.0,796.0,0.0,0.0,0.0,0.0,0.0
7,5,952,860,1812,2,1,3,1,7,1,0,4008004,0.0,952.0,0.0,0.0,2002.0,2.0,469.0
6,5,525,567,1092,1,1,3,1,6,0,0,3888784,504.0,525.0,0.0,0.0,1972.0,1.0,264.0
5,4,1632,0,1632,2,0,4,2,8,0,0,3869089,0.0,1632.0,0.0,0.0,1967.0,2.0,576.0
7,3,1687,998,3082,2,1,5,1,12,2,0,3782400,0.0,824.0,1.0,0.0,1970.0,2.0,672.0
7,6,822,843,1665,2,1,3,1,7,0,0,4028049,0.0,813.0,0.0,0.0,2007.0,2.0,562.0
6,6,1041,702,1743,1,2,3,1,7,1,0,3873024,365.0,702.0,0.0,1.0,1968.0,2.0,539.0
8,5,1072,976,2048,2,1,3,1,8,2,0,4014012,0.0,1054.0,1.0,0.0,2003.0,2.0,552.0
7,5,1314,0,1314,2,0,2,1,6,1,0,4030056,166.0,1314.0,1.0,0.0,2008.0,2.0,626.0
7,5,1405,0,1405,2,0,2,1,6,1,0,4012009,163.0,1405.0,0.0,0.0,2003.0,2.0,478.0
7,6,1027,0,1027,1,0,2,1,5,1,0,3851520,0.0,931.0,0.0,1.0,0.0,0.0,0.0
5,7,741,583,1324,1,0,3,1,7,0,0,3829120,0.0,741.0,0.0,0.0,1930.0,1.0,180.0
6,7,1074,0,1074,1,0,3,1,6,1,0,3874650,0.0,663.0,1.0,0.0,1987.0,1.0,467.0
5,6,1422,0,1422,1,0,3,1,7,0,0,3920300,0.0,925.0,1.0,0.0,1988.0,2.0,576.0
6,5,1200,0,1200,1,0,4,1,7,0,0,3749850,0.0,1200.0,0.0,0.0,1923.0,1.0,312.0
7,9,930,760,1690,2,0,4,1,5,0,0,3835280,0.0,560.0,0.0,0.0,2008.0,2.0,624.0
6,7,1212,0,1212,1,0,3,1,6,1,0,3944115,46.0,506.0,1.0,0.0,1978.0,2.0,492.0
6,6,1105,0,1105,1,0,3,1,5,0,0,3829849,143.0,1105.0,0.0,0.0,1957.0,1.0,308.0
4,4,546,546,1092,1,1,3,1,5,0,0,3888784,0.0,546.0,0.0,0.0,1972.0,1.0,253.0
6,5,1358,0,1358,2,0,2,1,6,1,0,4020025,240.0,1358.0,0.0,0.0,2005.0,2.0,484.0
8,5,993,915,1908,2,1,4,1,9,0,0,4008004,0.0,967.0,0.0,0.0,2002.0,2.0,431.0
6,5,882,914,1796,2,1,3,1,7,0,0,3992004,0.0,794.0,1.0,0.0,1998.0,2.0,546.0
5,5,1800,0,1800,2,0,6,2,10,0,0,3845521,0.0,1800.0,0.0,0.0,0.0,0.0,0.0
6,6,1160,448,1608,2,1,3,1,7,1,0,3830750,0.0,976.0,0.0,0.0,1925.0,1.0,216.0
4,4,1620,0,1620,2,0,3,1,8,1,0,3938168,0.0,1281.0,1.0,0.0,1993.0,2.0,490.0
5,6,616,495,1111,1,0,3,1,5,0,0,3784950,0.0,616.0,0.0,1.0,1941.0,1.0,200.0
7,5,757,744,1501,2,1,3,1,6,0,0,3996001,360.0,744.0,0.0,0.0,1999.0,2.0,440.0
5,5,725,863,1588,3,0,3,1,8,0,0,4028049,0.0,725.0,0.0,0.0,2007.0,2.0,561.0
5,3,1235,0,1235,1,0,2,1,6,0,0,3845521,203.0,1235.0,0.0,0.0,1961.0,2.0,480.0
5,7,1325,0,1325,2,0,3,1,6,1,0,3905740,0.0,409.0,0.0,0.0,1996.0,2.0,576.0
8,5,1205,1029,2234,2,1,3,1,7,1,0,4000000,322.0,1160.0,1.0,0.0,2000.0,3.0,768.0
7,5,1306,954,2260,2,1,3,1,7,0,0,3986012,0.0,1306.0,1.0,0.0,1996.0,2.0,533.0
5,7,576,533,1109,1,0,3,1,5,0,0,3951855,82.0,372.0,0.0,1.0,1971.0,1.0,288.0
5,6,1000,0,1000,1,0,1,1,4,2,0,3853369,0.0,1000.0,1.0,0.0,1993.0,2.0,575.0
6,6,529,516,1045,1,0,2,1,5,1,0,3920400,0.0,516.0,0.0,0.0,1980.0,2.0,462.0
5,7,858,0,858,1,0,2,1,4,0,0,3931664,0.0,858.0,1.0,0.0,0.0,0.0,0.0
6,5,1337,0,1337,2,0,2,1,5,1,0,3990006,0.0,1405.0,1.0,0.0,1997.0,2.0,522.0
4,6,838,477,1315,2,0,3,1,5,0,0,3833764,0.0,808.0,1.0,0.0,1958.0,2.0,436.0
6,5,1326,0,1326,2,0,3,1,6,0,0,4024036,0.0,1326.0,0.0,0.0,2006.0,2.0,427.0
7,5,520,600,1200,2,1,2,1,4,0,0,4020025,0.0,600.0,0.0,0.0,2005.0,2.0,480.0
6,5,848,0,848,1,0,1,1,4,0,0,4012009,170.0,848.0,1.0,0.0,2003.0,2.0,420.0
5,8,796,0,796,1,0,2,1,4,0,0,3888784,0.0,796.0,0.0,1.0,1998.0,1.0,336.0
5,7,716,716,1432,1,1,3,1,6,1,0,3908529,0.0,716.0,1.0,0.0,1977.0,2.0,531.0
5,7,672,672,1344,1,0,3,1,6,0,0,3834240,0.0,672.0,0.0,0.0,1964.0,1.0,468.0
7,5,716,716,1432,2,1,3,1,6,1,0,4018020,0.0,716.0,1.0,0.0,2004.0,2.0,432.0
7,5,1364,0,1364,2,0,2,1,6,1,0,4020025,240.0,1364.0,1.0,0.0,2005.0,2.0,484.0
5,5,984,0,984,1,0,3,1,5,0,0,3861225,0.0,984.0,0.0,0.0,1965.0,1.0,310.0
5,7,864,0,864,1,0,3,1,5,0,0,3837681,0.0,864.0,0.0,0.0,1960.0,1.0,308.0
9,5,1612,0,1612,2,0,2,1,6,1,0,4024036,165.0,1612.0,1.0,0.0,2006.0,2.0,556.0
6,6,1003,0,1003,1,0,3,1,6,0,0,3936256,0.0,1003.0,1.0,0.0,1984.0,2.0,588.0
5,6,1200,0,1200,1,0,3,1,6,0,0,3802500,0.0,1200.0,0.0,0.0,1950.0,1.0,246.0
7,5,1368,0,1368,2,0,2,1,6,1,0,4022030,94.0,1368.0,0.0,0.0,2005.0,2.0,474.0
5,5,1640,0,1640,1,0,3,1,7,1,600,3802500,0.0,0.0,0.0,0.0,1950.0,2.0,394.0
6,5,1838,0,1838,2,0,2,2,8,0,0,3990006,0.0,1838.0,2.0,0.0,1998.0,3.0,721.0
6,5,855,601,1456,2,1,3,1,6,1,0,3912484,0.0,855.0,0.0,0.0,1978.0,2.0,440.0
6,7,684,684,1368,1,0,3,1,7,0,0,3806630,0.0,684.0,0.0,0.0,1930.0,1.0,216.0
6,4,798,689,1487,1,1,3,1,7,1,0,3792750,0.0,735.0,0.0,0.0,1949.0,1.0,220.0
4,8,796,358,1154,1,0,3,1,7,0,0,3857454,0.0,796.0,1.0,0.0,1922.0,1.0,240.0
5,8,1020,0,1020,2,0,3,1,5,1,0,3929964,50.0,980.0,0.0,1.0,1970.0,2.0,528.0
5,4,889,551,1440,1,0,3,1,6,0,0,3705000,0.0,540.0,0.0,0.0,1940.0,1.0,352.0
6,5,600,636,1236,2,1,2,1,4,0,0,4020025,216.0,600.0,1.0,0.0,2005.0,2.0,480.0
6,7,1004,660,1664,2,0,3,1,7,2,0,3796650,0.0,1004.0,0.0,0.0,1950.0,2.0,420.0
4,5,1100,0,1100,1,0,3,1,6,1,0,3841600,0.0,1100.0,1.0,0.0,1960.0,1.0,312.0
6,6,1488,0,1488,1,1,3,1,7,1,0,3857296,112.0,1008.0,1.0,0.0,1964.0,2.0,430.0
5,6,955,498,1453,1,1,3,1,7,2,0,3786900,300.0,835.0,0.0,0.0,1942.0,1.0,240.0
7,5,1442,0,1442,2,0,3,1,6,1,0,3962090,0.0,910.0,1.0,0.0,1990.0,2.0,719.0
5,5,900,0,900,1,0,3,1,5,0,0,3869089,31.0,882.0,0.0,0.0,1970.0,1.0,280.0
6,6,1045,0,1045,1,0,3,1,6,1,0,3853369,0.0,1045.0,1.0,0.0,1963.0,1.0,264.0
6,5,1419,0,1419,2,0,2,1,4,0,0,4008004,0.0,1487.0,1.0,0.0,2002.0,2.0,543.0
5,5,1452,0,1452,1,0,2,1,6,1,0,3888720,30.0,1420.0,1.0,0.0,1964.0,2.0,572.0
5,6,1464,0,1464,2,0,3,1,6,1,0,3924037,0.0,520.0,0.0,1.0,1997.0,2.0,480.0
9,5,1746,0,1746,2,0,3,1,7,2,0,4026042,160.0,1746.0,1.0,0.0,2006.0,3.0,758.0
5,5,928,608,1536,2,0,4,1,7,1,0,3763500,0.0,928.0,0.0,0.0,1930.0,2.0,480.0
7,5,1734,0,1734,2,0,3,1,7,0,0,4020025,0.0,1734.0,1.0,0.0,2005.0,2.0,660.0
8,5,1976,0,1976,2,0,2,1,7,1,0,4026042,304.0,1976.0,1.0,0.0,2006.0,3.0,908.0
7,5,1212,0,1212,2,0,3,1,6,0,0,4004001,0.0,1212.0,0.0,0.0,2001.0,2.0,573.0
5,5,1052,0,1052,1,1,3,1,5,0,0,3873024,168.0,1052.0,1.0,0.0,1968.0,1.0,288.0
5,5,1057,0,1057,1,0,3,1,6,0,0,3849444,0.0,1057.0,0.0,0.0,1977.0,2.0,576.0
6,5,1068,541,1609,1,1,5,1,7,0,0,3814209,0.0,1000.0,0.0,0.0,1953.0,1.0,305.0
7,7,1195,473,1668,1,1,3,1,8,0,0,3792750,0.0,672.0,0.0,0.0,1945.0,1.0,252.0
5,6,924,0,924,1,0,3,1,5,0,0,3900625,0.0,924.0,0.0,0.0,1981.0,1.0,280.0
6,6,561,668,1229,1,1,2,1,5,1,0,3920400,0.0,561.0,0.0,0.0,1980.0,2.0,462.0
4,6,882,0,882,1,0,1,1,4,0,0,3825936,0.0,882.0,0.0,0.0,0.0,0.0,0.0
7,5,1352,0,1352,2,0,2,1,5,1,0,4026042,0.0,1352.0,1.0,0.0,2006.0,2.0,466.0
5,5,948,0,948,1,0,3,1,6,0,0,3873024,0.0,948.0,0.0,0.0,1968.0,1.0,300.0
5,5,864,0,864,1,0,2,1,5,0,0,3845521,0.0,864.0,0.0,0.0,1961.0,1.0,440.0
7,5,880,680,1700,2,1,2,1,7,0,0,3922380,0.0,430.0,1.0,0.0,1980.0,1.0,450.0
5,3,1276,0,1276,1,0,3,1,5,0,0,3833764,0.0,1276.0,0.0,0.0,1958.0,1.0,350.0
7,5,1626,0,1626,2,1,3,1,7,1,0,3976036,251.0,1602.0,1.0,0.0,1994.0,2.0,534.0
2,3,480,0,480,0,0,1,1,4,0,0,3800550,0.0,480.0,1.0,0.0,1958.0,1.0,308.0
6,5,1012,0,1012,2,0,4,0,4,0,0,3900625,355.0,976.0,0.0,2.0,0.0,0.0,0.0
5,6,889,0,889,1,0,3,1,6,0,0,3936256,0.0,864.0,0.0,0.0,1984.0,2.0,484.0
6,6,1117,0,1117,1,0,3,1,6,1,0,3908529,0.0,1029.0,1.0,0.0,1977.0,2.0,542.0
8,5,1132,1320,2452,3,1,4,1,9,1,0,4018020,132.0,1117.0,0.0,0.0,2004.0,3.0,691.0
7,9,2365,0,2365,2,0,3,1,7,2,0,3959739,0.0,1803.0,1.0,0.0,1971.0,2.0,551.0
5,8,912,0,912,1,0,2,1,5,0,0,3945720,300.0,912.0,1.0,0.0,1992.0,2.0,576.0
8,5,1567,0,1567,2,0,1,1,7,1,0,4024036,0.0,1520.0,1.0,0.0,2006.0,3.0,648.0
5,5,1360,0,1360,1,0,3,1,6,1,0,3822025,0.0,384.0,0.0,0.0,1962.0,2.0,572.0
6,5,769,756,1525,2,1,3,1,5,1,0,4000000,456.0,756.0,0.0,0.0,2000.0,2.0,440.0
5,7,780,420,1200,1,0,4,1,7,0,0,3763500,0.0,780.0,0.0,0.0,0.0,0.0,0.0
7,5,1073,0,1073,2,0,2,1,4,0,0,4016016,0.0,1073.0,1.0,0.0,2004.0,1.0,246.0
5,5,1159,0,1159,1,1,3,1,7,1,0,3873024,188.0,1051.0,0.0,0.0,1968.0,1.0,336.0
4,4,1040,500,1540,1,0,4,1,7,0,0,3822025,0.0,1190.0,1.0,0.0,2002.0,1.0,352.0
5,5,894,0,894,1,0,2,1,5,0,0,3908529,0.0,894.0,1.0,0.0,1979.0,1.0,308.0
7,5,814,860,1674,2,1,3,1,7,0,0,4000000,0.0,814.0,1.0,0.0,2000.0,2.0,663.0
4,5,546,546,1092,1,1,3,1,6,0,0,3880900,80.0,546.0,0.0,0.0,1970.0,1.0,286.0
6,5,1430,0,1430,2,0,3,1,6,2,0,3896676,144.0,1430.0,0.0,1.0,1974.0,2.0,484.0
6,6,1040,0,1040,1,0,3,1,6,1,0,3912484,200.0,960.0,1.0,0.0,1979.0,2.0,616.0
7,5,1494,0,1494,2,0,3,1,7,1,0,4026042,306.0,1494.0,0.0,0.0,2006.0,3.0,840.0
5,6,1075,0,1075,1,0,3,1,6,0,0,3853369,0.0,981.0,1.0,0.0,1996.0,2.0,440.0
5,7,992,0,992,1,0,3,1,6,0,600,3943835,0.0,992.0,1.0,0.0,1967.0,1.0,294.0
8,7,1352,1168,2520,2,1,5,1,10,1,0,3972049,0.0,1338.0,1.0,0.0,1993.0,3.0,796.0
6,5,1146,0,1146,1,0,3,1,6,1,0,3853369,379.0,1083.0,0.0,1.0,1963.0,1.0,294.0
8,7,1686,762,2448,2,1,4,1,8,1,0,3997970,528.0,1629.0,1.0,0.0,1994.0,3.0,711.0
7,5,1026,932,1958,2,1,3,1,9,1,0,4020025,0.0,1026.0,0.0,0.0,2005.0,3.0,936.0
4,6,630,0,630,1,0,1,1,3,0,0,3880900,0.0,630.0,1.0,0.0,0.0,0.0,0.0
5,5,896,896,1792,2,2,4,2,8,0,0,3896676,0.0,896.0,0.0,0.0,0.0,0.0,0.0
9,5,1565,0,1565,2,0,2,1,6,1,0,4020025,278.0,1560.0,1.0,0.0,2005.0,2.0,556.0
8,5,1595,0,1595,2,0,2,1,6,1,0,4022030,226.0,1595.0,0.0,0.0,2005.0,3.0,880.0
4,5,1680,0,1680,2,0,4,1,7,0,0,3982020,0.0,1680.0,0.0,0.0,1996.0,2.0,628.0
6,4,1040,0,1040,1,0,3,1,6,1,0,3869089,0.0,1040.0,1.0,0.0,1967.0,2.0,480.0
8,5,1328,1203,2531,2,1,4,1,9,1,0,3980025,513.0,1318.0,0.0,0.0,1995.0,3.0,752.0
8,5,1335,1203,2538,2,1,4,1,8,1,0,3986012,526.0,1325.0,0.0,0.0,1996.0,3.0,933.0
6,5,483,504,987,1,1,2,1,5,0,0,3892729,504.0,483.0,1.0,0.0,1973.0,1.0,264.0
6,5,840,915,1755,2,1,3,1,7,1,0,3996001,148.0,840.0,1.0,0.0,1999.0,2.0,530.0
5,6,1152,0,1152,1,1,3,1,6,0,0,3814209,84.0,1152.0,0.0,0.0,1971.0,2.0,636.0
7,5,1016,868,1884,2,1,3,1,7,1,0,4012009,0.0,926.0,1.0,0.0,2003.0,2.0,581.0
7,5,1061,862,1923,2,1,3,1,8,1,0,3968064,0.0,750.0,1.0,0.0,1992.0,2.0,564.0
7,5,1611,0,1611,2,0,3,1,6,0,0,4008004,0.0,1569.0,1.0,0.0,2002.0,3.0,1231.0
5,8,1437,0,1437,2,0,3,1,6,1,0,3959904,0.0,1437.0,1.0,0.0,1976.0,2.0,528.0
7,6,1091,984,2075,2,1,3,1,8,1,0,3972049,194.0,1148.0,1.0,0.0,1993.0,2.0,473.0
7,5,1670,0,1670,2,0,3,1,7,1,0,4024036,27.0,1670.0,0.0,0.0,2006.0,3.0,690.0
8,5,2140,0,2140,2,1,3,1,8,0,0,4026042,0.0,2140.0,0.0,0.0,2006.0,3.0,894.0
5,8,1265,0,1265,2,0,3,1,6,1,0,3928035,0.0,1219.0,0.0,1.0,1965.0,2.0,502.0
5,6,1636,971,3086,3,0,3,1,12,1,0,3880324,0.0,1598.0,0.0,0.0,0.0,0.0,0.0
3,6,600,368,968,1,0,2,1,6,0,0,3724500,0.0,600.0,0.0,0.0,0.0,0.0,0.0
8,5,1312,0,1312,2,0,2,1,5,0,0,4004001,86.0,1267.0,0.0,0.0,2001.0,2.0,471.0
7,5,1168,1619,2787,4,2,6,2,8,2,0,4000000,23.0,1168.0,2.0,0.0,2000.0,4.0,820.0
7,5,847,886,1733,2,1,3,1,7,1,0,4012009,0.0,847.0,0.0,0.0,2003.0,2.0,433.0
6,7,720,495,1215,1,0,3,1,6,0,0,3783000,0.0,720.0,0.0,0.0,1965.0,2.0,720.0
9,5,1743,0,1743,2,0,3,1,8,1,0,4032064,284.0,1739.0,1.0,0.0,2008.0,3.0,927.0
5,8,1026,0,1026,1,1,3,1,5,0,0,3961908,0.0,1026.0,1.0,0.0,1977.0,1.0,308.0
9,5,1842,0,1842,0,1,0,1,5,1,0,3936247,0.0,1842.0,2.0,0.0,1981.0,3.0,894.0
7,6,1186,800,1986,2,1,3,1,7,3,0,3910350,176.0,768.0,0.0,0.0,1965.0,2.0,486.0
7,5,1208,0,1208,2,0,2,1,6,0,0,4024036,24.0,1187.0,1.0,0.0,2006.0,2.0,632.0
7,5,1422,0,1422,2,0,3,1,7,0,0,4016016,106.0,1422.0,0.0,0.0,2004.0,2.0,626.0
4,5,1220,0,1220,1,0,2,1,6,0,0,3806401,0.0,836.0,0.0,0.0,1951.0,2.0,396.0
5,6,1126,0,1126,2,0,3,1,6,0,0,3908529,0.0,1126.0,0.0,1.0,1977.0,2.0,540.0
5,5,1384,0,1384,1,0,2,1,6,0,400,3913956,0.0,1015.0,1.0,0.0,2001.0,2.0,896.0
6,6,1127,0,1127,1,1,3,1,6,1,0,3904576,84.0,1127.0,0.0,1.0,1991.0,2.0,480.0
6,4,1216,639,1855,2,0,4,1,7,0,0,3853288,0.0,994.0,0.0,0.0,1954.0,1.0,325.0
5,7,1236,0,1236,1,0,3,1,6,1,0,3910234,0.0,912.0,0.0,0.0,1961.0,1.0,288.0
8,5,1268,1097,2365,2,1,3,1,8,1,0,3996001,673.0,1252.0,1.0,0.0,1999.0,3.0,856.0
6,7,1512,1142,2654,2,1,4,1,9,1,0,3904512,220.0,1054.0,1.0,0.0,1968.0,2.0,619.0
8,5,1236,1104,2340,2,1,4,1,9,1,0,3984016,402.0,1236.0,1.0,0.0,1996.0,3.0,787.0
5,5,1200,0,1200,3,0,3,1,5,0,0,3950156,0.0,1200.0,3.0,0.0,0.0,0.0,0.0
7,5,703,689,1392,2,0,2,1,5,0,0,4028049,0.0,689.0,0.0,0.0,2007.0,2.0,540.0
6,5,1138,1042,2180,1,1,3,1,7,1,0,3734250,0.0,1138.0,0.0,0.0,2006.0,2.0,720.0
6,7,1610,0,1610,2,0,3,1,6,2,0,3955977,28.0,1610.0,1.0,0.0,1977.0,2.0,480.0
7,6,1501,0,1501,2,0,2,1,6,1,0,3944196,340.0,1277.0,1.0,0.0,1986.0,2.0,512.0
4,5,1029,0,1029,1,0,3,1,5,0,0,3845521,192.0,1029.0,1.0,0.0,1961.0,1.0,261.0
5,4,1352,0,1352,1,0,3,1,6,0,0,3833764,120.0,1062.0,0.0,1.0,1958.0,1.0,288.0
5,8,1072,0,1072,1,0,2,1,5,2,0,3783000,279.0,808.0,0.0,0.0,1940.0,2.0,379.0
10,5,1850,848,2698,2,1,4,1,11,1,0,4024036,734.0,1850.0,1.0,0.0,2006.0,3.0,736.0
5,6,912,0,912,1,0,3,1,6,0,0,3849444,60.0,912.0,0.0,1.0,1962.0,1.0,252.0
4,5,1152,0,1152,2,0,2,2,6,0,0,3822025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,730,720,1450,1,0,3,1,7,0,0,3772800,0.0,624.0,0.0,0.0,1935.0,1.0,288.0
5,6,1073,0,1073,1,0,2,1,4,0,0,3780528,0.0,1073.0,0.0,0.0,1968.0,1.0,326.0
5,5,1458,0,1458,1,1,3,1,7,1,0,3869089,450.0,1176.0,1.0,0.0,1967.0,2.0,512.0
7,5,1486,0,1486,2,0,3,1,7,0,0,4024036,170.0,1461.0,0.0,0.0,2006.0,2.0,566.0
5,5,904,611,1774,2,0,4,1,8,1,0,3845521,0.0,552.0,0.0,0.0,1961.0,1.0,384.0
5,5,864,615,1479,2,0,5,1,8,0,0,3876961,0.0,864.0,0.0,0.0,1969.0,1.0,275.0
8,5,1504,0,1504,2,0,3,1,7,0,0,4024036,60.0,1504.0,0.0,0.0,2006.0,2.0,510.0
7,5,824,1070,1894,2,1,4,1,8,1,0,4010006,44.0,817.0,1.0,0.0,2002.0,2.0,510.0
8,5,1278,0,1278,2,0,2,1,5,0,0,4024036,0.0,1278.0,0.0,0.0,2006.0,2.0,584.0
8,5,1165,1098,2263,2,1,4,1,10,1,0,3992004,650.0,1141.0,0.0,0.0,1998.0,2.0,420.0
7,5,1168,1619,2787,4,2,6,2,8,2,0,4000000,23.0,1168.0,2.0,0.0,2000.0,4.0,820.0
7,5,707,707,1414,2,1,3,1,6,1,0,4008004,0.0,707.0,0.0,0.0,2002.0,2.0,403.0
6,7,1302,0,1302,2,0,3,1,7,0,0,3910324,108.0,1302.0,0.0,1.0,1964.0,1.0,309.0
8,5,779,640,1419,2,1,3,1,7,1,0,4008004,0.0,408.0,1.0,0.0,2002.0,2.0,527.0
6,5,1220,0,1220,2,0,2,1,6,1,0,3884841,176.0,1625.0,0.0,1.0,1971.0,2.0,944.0
6,6,1182,800,1982,2,1,3,1,6,1,1500,3944196,242.0,572.0,1.0,0.0,1986.0,2.0,501.0
6,5,848,0,848,1,0,1,1,4,0,0,4012009,170.0,848.0,1.0,0.0,2003.0,2.0,420.0
8,5,1648,0,1648,2,0,2,1,5,1,0,4030056,174.0,1596.0,1.0,1.0,2007.0,2.0,482.0
8,5,1337,0,1337,2,0,2,1,5,1,0,3956121,0.0,1337.0,1.0,0.0,1989.0,2.0,462.0
5,6,1125,592,1717,1,1,2,1,7,1,0,3783000,0.0,901.0,0.0,0.0,1940.0,1.0,410.0
5,5,1104,0,1104,1,0,3,1,5,0,0,3829848,0.0,1104.0,1.0,0.0,1956.0,1.0,384.0
5,5,907,0,907,1,0,3,1,5,0,0,3912484,76.0,907.0,0.0,0.0,1978.0,1.0,343.0
7,5,782,870,1652,2,1,3,1,6,0,0,4000000,120.0,782.0,0.0,0.0,2000.0,2.0,532.0
6,7,1271,1369,2640,2,1,5,1,8,1,0,3928099,256.0,932.0,0.0,0.0,1967.0,2.0,515.0
5,6,735,299,1034,1,0,2,1,5,0,0,3783000,0.0,735.0,0.0,0.0,1940.0,1.0,240.0
5,5,1513,0,1513,2,0,4,2,8,0,0,3916441,0.0,0.0,0.0,0.0,1979.0,2.0,400.0
8,5,1498,0,1498,2,0,3,1,7,1,0,4022030,76.0,1498.0,0.0,0.0,2005.0,3.0,844.0
5,7,1053,0,1053,1,0,3,1,6,0,0,3853369,0.0,1053.0,1.0,0.0,1994.0,2.0,692.0
6,5,1293,0,1293,2,0,2,1,5,0,0,3818116,28.0,1178.0,1.0,0.0,1954.0,2.0,452.0
9,5,2020,0,2020,2,0,3,1,7,1,0,4032064,450.0,2020.0,1.0,0.0,2008.0,3.0,896.0
7,8,1900,548,2448,3,0,3,1,9,2,0,3920076,0.0,1438.0,1.0,0.0,1962.0,2.0,441.0
6,5,977,755,1732,2,1,3,1,7,1,0,3940225,336.0,741.0,0.0,0.0,1985.0,2.0,476.0
8,5,1324,0,1324,2,0,2,1,6,1,0,4024036,176.0,1324.0,1.0,0.0,2006.0,2.0,550.0
2,2,832,0,832,1,0,2,1,5,1,0,3788310,0.0,678.0,0.0,0.0,1928.0,2.0,780.0
7,5,1253,0,1253,2,0,3,1,6,1,0,3982020,38.0,1237.0,0.0,0.0,1995.0,2.0,402.0
9,5,1249,1347,2596,3,1,4,1,9,0,0,4024036,370.0,1249.0,0.0,0.0,2006.0,3.0,840.0
5,6,902,0,902,1,0,3,1,6,0,0,3869089,75.0,876.0,0.0,0.0,1967.0,1.0,288.0
6,5,1495,0,1495,2,0,3,1,8,1,0,3956121,128.0,1495.0,0.0,0.0,1989.0,2.0,438.0
8,5,1584,0,1584,2,0,2,1,6,1,0,4028049,0.0,1574.0,0.0,0.0,2007.0,2.0,594.0
