Id,Lot Area,Overall Qual,Overall Cond,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Year Built Year Remod/Add
2633,7400,7,6,1045,0,0,1045,1,0,3,1,6,0,0,0,0,0,0,0,0,3849444
1872,10738,6,7,1093,0,0,1093,2,0,3,1,6,1,224,0,0,0,0,0,400,3865156
1138,8366,6,5,798,842,0,1640,2,1,3,1,6,0,138,45,0,0,0,0,0,4016016
1899,9842,4,5,1224,0,0,1224,2,0,2,2,6,0,0,0,0,0,0,0,0,3849444
915,7200,7,9,575,560,0,1135,1,0,3,1,6,0,256,0,0,0,0,0,0,3885552
660,10230,5,7,1078,0,0,1078,1,0,3,1,6,0,0,0,0,0,112,0,0,3753750
2004,8626,4,6,968,0,0,968,1,0,2,1,5,0,0,0,0,0,0,0,0,3825936
443,8834,9,5,1462,762,0,2224,2,1,4,1,10,1,184,0,0,0,0,0,0,4018020
2627,8544,3,4,1040,0,0,1040,2,0,2,2,6,0,0,0,0,0,0,0,0,3802500
1438,9179,7,5,882,908,0,1790,2,1,3,1,7,0,0,88,0,0,0,0,0,3996001
1525,11526,6,7,1423,748,384,2555,2,0,3,1,11,1,431,0,0,0,0,0,0,3832468
2644,5684,6,8,813,0,0,813,1,0,2,1,5,0,0,113,0,0,0,0,0,3869650
866,11885,8,5,1299,573,0,1872,2,1,3,1,7,1,160,122,0,0,0,0,0,4004001
620,9600,5,6,1050,0,0,1050,1,0,2,1,5,0,0,0,0,0,0,0,0,3825936
2451,17242,9,5,1933,1567,0,3500,3,1,4,1,11,1,870,86,0,0,210,0,0,3974042
2186,10215,4,5,948,0,0,948,1,0,3,1,5,0,0,0,0,0,0,0,0,3818116
2025,8550,5,5,960,356,0,1316,1,0,4,1,7,0,0,0,0,0,0,0,0,3755700
1916,18450,6,5,1465,915,0,2380,2,1,3,1,7,1,0,265,0,0,0,0,0,3888735
1542,14778,6,7,1640,0,0,1640,1,0,3,1,7,1,108,0,0,216,0,0,0,3919724
1163,3180,6,5,600,600,0,1200,2,1,2,1,5,0,0,166,0,0,0,0,0,4020025
205,3068,6,8,662,662,0,1324,1,0,3,1,6,0,0,0,112,0,0,0,0,3826560
2261,8298,8,5,1564,0,0,1564,2,0,2,1,6,1,132,0,0,0,0,0,0,4026042
423,13518,9,5,1966,1174,0,3140,3,1,4,1,11,2,144,78,0,0,0,0,0,4034072
2687,33120,6,5,1611,875,0,2486,2,0,5,1,8,1,0,0,0,0,0,0,0,3849444
1436,13142,6,5,872,899,0,1771,2,1,3,1,6,0,0,96,0,0,0,0,0,3988009
444,11362,8,5,1836,0,0,1836,2,0,3,1,7,1,125,185,0,0,0,0,0,4018020
1067,10845,8,5,1575,0,0,1575,2,0,2,1,7,1,216,28,0,0,0,0,0,4014012
2290,1936,4,6,630,0,0,630,1,0,1,1,3,0,0,0,0,0,0,0,0,3880900
168,9760,6,7,1395,0,0,1395,1,0,2,1,7,1,657,0,113,0,240,0,0,3894592
2643,3960,7,8,502,502,0,1004,1,0,2,1,5,1,280,0,68,0,0,0,0,3763500
2802,9100,7,5,1836,0,0,1836,2,0,3,1,8,1,120,33,0,0,0,0,0,4018020
1224,9600,5,6,1496,0,0,1496,2,0,3,1,6,0,0,22,0,0,0,0,0,3841600
1382,9764,5,7,894,0,0,894,1,0,3,1,5,0,0,0,0,0,0,0,0,3939901
853,8430,5,5,1040,0,0,1040,2,0,3,1,5,0,0,0,0,0,0,0,0,3912484
2237,9060,5,6,942,886,0,1828,2,0,3,1,6,0,174,0,212,0,0,0,0,3844077
2585,12778,5,6,1008,0,0,1008,1,0,2,1,4,0,0,154,0,0,0,0,0,3909856
2193,8172,4,5,864,0,0,864,1,0,3,1,5,0,196,0,0,0,0,0,0,3822025
2262,9037,8,5,1484,0,0,1484,2,0,2,1,6,1,120,33,0,0,0,0,0,4024036
1528,6292,6,5,790,0,0,790,1,0,2,1,4,0,0,141,0,0,0,0,0,3763500
370,11900,5,6,946,988,0,1934,2,1,3,1,6,1,0,176,0,0,200,0,0,3908529
2629,7945,5,6,1150,0,0,1150,1,0,3,1,6,0,0,0,0,0,0,0,0,3837681
1703,16659,8,5,1582,570,0,2152,2,1,3,1,7,1,0,368,0,0,0,0,0,4030056
793,9340,4,6,672,0,0,672,1,0,2,1,4,0,0,113,0,0,0,0,0,3784950
1429,11454,8,5,1511,0,0,1511,2,0,3,1,6,1,168,42,0,0,0,0,0,3980025
648,8480,5,6,793,0,0,793,1,0,2,1,4,0,0,0,0,0,0,0,0,3792750
279,6305,6,6,1096,0,0,1096,1,0,3,1,5,1,0,0,0,0,0,0,0,3900625
1705,9709,8,5,958,1142,0,2100,2,1,3,1,8,2,172,104,0,0,0,0,0,4028049
1257,10930,5,6,1048,510,0,1558,1,1,3,1,6,1,0,0,0,0,0,0,0,3792750
2894,50102,6,5,1650,0,0,1650,1,0,2,1,6,2,0,0,0,0,138,0,0,3833764
1062,8899,8,5,948,1140,0,2088,2,1,4,1,10,1,100,24,0,0,0,0,0,4028049
1729,10237,6,5,768,768,0,1536,2,1,3,1,6,1,100,38,0,0,0,0,0,4022030
1925,9736,6,6,1721,0,0,1721,1,0,4,1,8,3,0,0,0,0,0,0,0,3853333
415,2364,6,5,804,744,0,1548,2,1,3,1,7,1,108,0,0,0,0,0,0,3912484
78,7892,6,5,918,0,0,918,2,0,2,1,5,1,28,0,0,0,0,0,0,3916441
428,12350,9,5,1365,1325,0,2690,2,1,3,1,8,1,0,197,0,0,0,0,0,4036081
1756,7917,6,5,953,694,0,1647,2,1,3,1,7,1,0,40,0,0,0,0,0,3998000
1280,7200,5,7,825,0,0,825,1,0,2,1,4,0,0,0,0,0,0,0,0,3818116
1928,12155,6,3,1657,0,0,1657,2,0,3,1,7,1,0,0,0,0,147,0,0,3880900
2671,7446,4,5,788,0,0,788,1,0,2,1,4,2,0,0,0,0,0,0,0,3784950
2501,11025,8,5,1520,1306,0,2826,2,1,3,1,9,3,177,208,186,0,0,0,0,3970056
225,7832,5,5,864,0,0,864,1,0,2,1,4,0,226,0,0,0,0,0,0,3873024
2317,19378,7,5,1392,1070,0,2462,2,1,4,1,9,1,239,132,0,168,0,0,0,4022030
160,9830,5,7,1287,0,0,1287,1,0,3,1,7,1,364,17,0,0,182,0,0,3929754
100,4403,7,5,1478,0,0,1478,2,1,2,1,7,1,0,144,0,0,0,0,0,4036081
482,8174,7,5,698,644,0,1342,2,1,3,1,7,1,100,56,0,0,0,0,0,4012009
177,7200,5,7,804,0,0,804,1,0,2,1,4,2,0,0,154,0,0,0,0,3864480
1971,7590,5,5,876,936,0,1812,2,0,4,1,8,1,0,168,0,0,0,0,0,3849444
484,8795,7,5,980,1276,0,2256,2,1,4,1,8,1,224,54,0,0,0,0,0,4000000
1561,3843,8,5,1648,0,0,1648,2,0,2,1,5,1,162,53,0,153,0,0,0,4030056
992,11075,6,5,1092,1020,0,2112,2,1,4,1,9,2,280,0,0,0,0,0,0,3876961
73,10142,7,5,956,1128,0,2084,2,1,4,1,8,0,0,45,0,0,0,0,0,4016016
2646,7741,6,5,1032,0,0,1032,1,0,2,1,5,0,0,0,112,0,0,0,0,3751800
994,8139,6,5,680,790,0,1470,2,1,3,1,7,1,192,49,0,0,0,0,0,3982020
2138,8982,5,5,1040,0,0,1040,1,1,3,1,5,0,0,0,0,0,0,0,0,3908529
2013,6120,5,7,884,0,0,884,1,0,2,1,5,0,0,0,136,0,0,0,0,3781050
2126,16561,5,5,1097,0,0,1097,1,1,3,1,6,0,306,0,0,0,0,0,0,3984016
898,4060,5,8,864,0,0,864,1,0,2,1,4,0,0,96,0,0,0,0,0,3747900
1048,2308,6,6,855,601,0,1456,2,1,4,1,7,0,0,0,0,0,0,0,0,3900625
2676,6240,6,6,816,0,360,1176,1,0,3,1,6,1,112,0,0,0,0,0,400,3771300
2498,8789,5,6,941,0,0,941,1,0,3,1,6,1,64,0,0,0,0,0,0,3869089
1560,5587,8,5,1652,0,0,1652,2,0,2,1,5,1,162,53,0,153,0,0,0,4032064
296,9042,7,9,1188,1152,0,2340,2,0,4,1,9,2,0,60,0,0,0,0,2500,3893646
354,8923,7,5,751,631,0,1382,2,1,3,1,7,1,256,0,0,0,0,0,0,3992004
970,12518,5,7,1008,0,0,1008,1,0,3,1,6,0,144,0,0,0,0,0,0,3873024
884,11069,6,5,608,788,0,1396,2,1,3,1,6,1,100,36,0,0,0,0,0,4028049
1894,8800,6,7,845,1309,0,2154,2,1,5,1,8,1,0,0,0,0,161,0,0,3922108
450,13262,8,5,1105,1295,0,2400,3,1,4,1,10,1,114,40,0,0,0,0,0,4014012
2031,7758,7,4,1226,592,0,1818,1,1,4,1,7,2,0,0,0,0,184,0,0,3765450
949,12118,7,5,1710,0,0,1710,2,0,3,1,7,1,100,48,0,0,180,0,0,4018020
1907,9600,5,6,1150,0,0,1150,1,0,2,1,6,0,0,0,0,0,175,0,0,3822025
1906,9500,6,6,1127,850,0,1977,1,1,4,1,9,1,0,52,0,0,0,0,0,3884792
549,7175,6,5,1332,0,0,1332,2,0,2,1,5,0,0,60,0,0,0,0,0,3962090
243,11200,5,3,1298,0,0,1298,2,0,3,1,5,0,0,144,0,0,0,0,0,3857296
1697,14226,8,5,1973,0,0,1973,2,0,3,1,9,1,315,45,0,0,0,0,0,4024036
2365,2760,6,5,525,567,0,1092,1,1,3,1,6,0,0,0,0,0,0,0,0,3892729
310,11050,8,5,1036,880,0,1916,2,1,3,1,8,1,0,70,0,0,0,0,0,3994002
1961,7200,5,3,1238,0,0,1238,1,1,3,1,6,1,0,171,0,0,0,0,0,3802500
849,12420,7,5,944,896,0,1840,2,1,3,1,6,0,0,45,0,0,0,0,0,4004001
2018,6120,5,8,939,574,0,1513,1,1,4,1,8,0,24,0,150,0,0,0,0,3847680
1328,7111,5,7,1143,0,0,1143,1,0,2,1,5,1,265,0,0,0,0,0,0,3823224
801,19255,6,5,1338,0,0,1338,1,1,2,1,5,1,0,0,0,0,0,0,600,3932289
400,8120,4,7,864,0,0,864,1,0,3,1,5,0,0,0,0,0,0,0,0,3880900
1650,11952,7,6,1161,808,0,1969,2,1,3,1,8,1,0,0,0,0,276,0,0,3908529
1084,3182,7,5,1266,0,0,1266,2,0,2,1,6,1,100,16,0,0,0,0,0,4028049
1522,9842,5,6,990,1611,0,2601,3,1,4,1,8,0,183,0,301,0,0,0,0,3838158
2496,8020,5,6,912,0,0,912,1,0,3,1,6,0,0,0,0,0,0,0,0,3857296
220,11341,5,6,1392,0,0,1392,1,1,3,1,5,1,0,0,0,0,95,0,0,3906172
1254,12436,5,5,1824,0,0,1824,2,0,5,2,9,0,0,0,0,0,0,0,0,3829849
1443,12192,7,5,928,895,0,1823,2,1,3,1,6,0,192,36,0,0,0,0,4500,4002000
2885,3842,8,5,1646,0,0,1646,2,0,2,1,5,1,128,53,0,0,155,0,0,4018020
2920,1936,4,7,546,546,0,1092,1,1,3,1,5,0,0,0,0,0,0,0,0,3880900
1197,13101,5,5,1728,0,0,1728,2,0,6,2,10,0,0,0,0,0,0,0,0,3861225
848,9808,7,5,1573,0,0,1573,2,0,3,1,6,0,0,72,0,0,0,0,0,4008004
926,8145,7,6,1240,1240,0,2480,2,1,5,2,13,2,0,0,57,0,0,0,0,3783000
2158,17227,8,5,1341,0,0,1341,1,1,1,1,5,1,240,84,0,0,0,0,0,3998000
1555,5280,4,7,825,536,0,1361,1,0,2,1,6,0,0,123,0,0,0,0,0,3695250
278,11792,4,5,792,328,0,1120,1,0,2,1,5,0,0,0,0,0,160,0,0,3798600
2522,3876,8,5,1226,0,0,1226,1,0,1,1,4,1,133,60,0,0,0,0,0,3912484
434,13891,9,5,1734,1088,0,2822,3,1,4,1,12,1,52,170,0,0,192,0,0,4034072
2683,6000,6,6,1103,0,0,1103,1,0,2,1,5,1,166,120,0,0,0,0,0,3811500
2173,8240,6,6,1179,0,0,1179,1,0,2,1,5,0,0,0,0,0,0,0,0,3841600
894,9405,5,9,698,0,0,698,1,0,2,1,4,0,0,200,0,0,0,0,0,3909576
1066,10625,7,5,1006,1040,0,2046,2,1,3,1,8,1,320,62,0,0,0,0,0,4014012
1261,9247,6,6,858,858,0,1716,1,1,4,1,8,1,0,84,0,0,120,0,0,3849444
537,10628,7,5,871,941,0,1812,2,1,3,1,8,0,146,91,0,0,0,0,0,4016016
2301,11000,5,6,1178,0,0,1178,1,1,3,1,6,0,0,44,0,0,88,0,0,3957928
2854,9399,7,8,818,818,0,1636,1,1,4,1,7,1,0,0,212,0,0,0,0,3742050
2649,7200,4,5,864,0,0,864,1,0,2,1,5,0,0,0,0,0,115,0,0,3802500
2776,10264,7,5,1588,0,0,1588,2,0,3,1,6,0,158,29,0,0,0,0,0,3996001
2403,13215,8,5,1426,488,0,1914,2,1,3,1,9,1,168,127,0,0,0,0,0,4016016
2355,10530,6,6,1109,766,0,1875,3,0,3,1,8,1,48,28,0,0,0,0,0,3950000
1983,6000,3,7,679,504,0,1183,1,1,2,1,6,0,0,176,0,0,0,0,0,3899896
547,7703,6,6,833,897,0,1730,2,1,3,1,6,0,0,91,0,0,168,0,0,3968064
1842,4251,7,5,625,625,0,1250,2,1,2,1,5,0,0,54,0,0,0,0,0,4026042
2748,12128,6,4,1313,1246,0,2559,2,1,4,1,9,1,0,245,0,0,168,0,0,3956121
2425,3072,7,5,1548,0,0,1548,2,0,2,1,7,1,143,20,0,0,0,0,0,4016016
2837,8410,5,3,658,526,0,1184,1,0,5,1,8,0,0,151,0,0,0,0,0,3812360
2456,15218,8,5,1670,0,0,1670,2,1,2,1,6,1,0,240,200,0,0,0,0,4024036
2114,14364,7,5,1180,882,0,2062,2,1,3,1,7,1,60,55,0,0,154,0,0,3954132
1890,8680,5,7,894,0,0,894,1,0,3,1,5,0,0,0,0,0,0,0,0,3841600
621,9600,6,8,1112,556,0,1668,1,1,3,1,6,0,0,0,0,0,0,0,0,3909750
1427,11778,9,5,1766,0,0,1766,2,1,3,1,8,2,216,36,0,0,0,0,0,4032064
1728,15810,6,5,768,728,0,1496,3,0,3,1,7,0,100,0,0,0,0,0,0,4028049
2472,11024,7,5,1400,0,0,1400,2,0,3,1,6,0,144,55,0,0,0,0,0,4022030
610,8970,5,6,825,1315,0,2140,2,1,4,1,7,1,0,40,264,0,0,0,0,3861225
1950,10800,4,6,968,0,0,968,2,0,4,1,5,0,0,0,0,0,0,0,0,3867489
94,4835,7,5,1488,0,0,1488,2,0,2,1,6,1,168,50,0,0,0,0,0,4018020
1745,3710,7,5,1266,0,0,1266,2,0,2,1,6,1,100,16,0,0,0,0,0,4028049
744,6120,5,7,875,0,0,875,1,0,2,1,5,0,48,0,0,0,0,0,0,3848483
1859,9600,6,7,1094,761,0,1855,2,1,3,1,7,1,113,100,0,0,0,0,0,3940144
2343,14145,7,7,1621,0,0,1621,2,0,3,1,8,0,108,45,0,0,0,0,400,3964032
1713,9926,7,5,1614,0,0,1614,2,0,3,1,7,0,100,38,0,0,0,0,0,4022030
1816,8012,6,5,630,636,0,1266,1,1,2,1,5,2,340,0,0,0,0,0,0,3920400
2390,10240,8,5,1038,1060,0,2098,2,1,3,1,8,1,192,52,0,0,0,0,0,4020025
364,10762,7,5,1005,978,0,1983,2,1,3,1,9,1,0,0,0,0,0,0,0,3996001
684,8000,5,5,1183,0,0,1183,1,0,3,1,6,0,0,0,0,0,0,0,0,3837681
32,1680,6,5,525,567,0,1092,1,1,3,1,6,0,0,0,0,0,0,0,0,3884841
1698,13693,9,5,2069,574,0,2643,2,1,3,1,9,1,414,84,0,0,0,0,0,4024036
1129,10625,8,5,1660,0,0,1660,2,0,3,1,7,1,133,120,0,0,0,0,0,4028049
165,7200,5,7,900,0,0,900,1,0,3,1,5,0,222,32,0,0,0,0,0,3902000
935,1612,6,6,561,668,0,1229,1,1,2,1,5,1,154,0,0,0,0,0,0,3920400
1802,10207,7,6,874,887,0,1761,3,0,3,1,7,0,144,105,0,0,0,0,0,4028049
250,10475,8,5,1694,0,0,1694,2,0,3,1,7,0,160,33,0,0,0,0,0,4032064
2668,5976,5,7,624,624,0,1248,2,0,2,2,8,0,0,130,256,0,0,0,0,3744000
236,10625,5,5,835,0,0,835,1,0,2,1,5,0,0,0,77,0,0,0,400,3744000
2117,53107,6,5,1079,874,0,1953,2,1,3,1,9,2,216,231,0,0,0,0,0,3968064
2029,5680,5,4,933,240,0,1173,2,0,3,1,7,0,0,25,77,0,0,0,0,3706950
636,12400,6,7,1215,0,0,1215,1,0,3,1,6,0,0,0,0,0,234,0,0,3912084
1155,6768,6,8,912,0,0,912,1,0,3,1,5,0,168,0,0,0,0,0,0,3914156
739,6000,6,7,904,0,0,904,1,0,2,1,4,0,0,0,105,0,0,0,0,3859704
1608,12508,6,7,983,767,0,1750,2,0,4,1,7,0,245,0,156,0,0,0,1300,3850900
1087,7415,6,5,864,729,0,1593,2,1,3,1,8,1,100,75,0,0,0,0,0,4016016
1774,11762,8,5,1105,1097,0,2202,2,1,4,1,9,1,0,65,0,0,144,0,0,3970056
2816,8767,7,5,1310,0,0,1310,2,0,3,1,6,1,0,0,0,0,0,0,0,4020025
2194,8190,4,6,948,0,0,948,1,0,3,1,5,1,0,36,0,0,0,0,0,3818116
523,7500,8,5,1448,0,0,1448,2,0,2,1,6,1,0,140,0,0,0,0,0,4026042
2767,70761,7,5,1533,0,0,1533,2,0,2,1,5,2,200,54,0,0,0,0,0,3900625
1837,3784,8,5,1565,0,0,1565,2,0,2,1,5,0,0,120,0,0,0,0,0,4026042
2284,4224,5,7,1060,0,0,1060,1,0,3,1,6,1,100,110,0,0,0,0,0,3904576
1434,9245,5,5,990,0,0,990,1,0,3,1,5,0,0,0,0,0,0,0,0,3978030
2794,14781,8,5,1787,0,0,1787,2,0,3,1,7,1,198,150,0,0,0,0,0,4006002
2625,8544,3,4,1040,0,0,1040,2,0,2,2,6,0,0,0,0,0,0,0,0,3802500
794,7440,5,6,1089,0,0,1089,1,0,3,1,5,1,328,0,0,0,0,0,0,3818116
708,7404,4,6,861,0,0,861,1,0,2,1,5,0,0,0,128,0,0,0,0,3744000
286,4853,5,6,1296,0,0,1296,2,0,2,1,5,1,0,0,36,0,0,0,0,3846076
62,10593,7,5,1720,0,0,1720,2,0,3,1,7,1,240,56,154,0,0,0,0,3984016
1647,12090,7,7,725,754,0,1479,2,1,3,1,6,1,167,72,0,0,0,0,0,3967943
2054,11677,5,4,1040,0,0,1040,1,0,3,1,6,0,0,90,0,0,0,0,0,3865156
1102,11000,9,5,1533,639,0,2172,2,1,4,1,8,1,162,153,0,0,0,0,0,4000000
654,8000,6,6,972,0,0,972,1,0,2,1,5,1,0,0,0,0,0,0,0,3899896
1089,8029,6,5,728,728,0,1456,2,1,3,1,8,0,100,24,0,0,0,0,0,4020025
604,13495,5,6,1728,0,0,1728,2,0,3,1,7,1,0,99,0,0,0,0,0,3825936
2838,9738,5,7,949,272,0,1221,1,0,4,1,7,0,0,0,236,0,0,0,0,3751800
2777,9272,7,5,856,893,0,1749,2,1,3,1,7,0,140,85,0,0,0,0,0,3996001
1723,7841,9,5,1577,0,0,1577,2,0,2,1,6,1,203,39,0,0,0,0,0,4020025
349,8530,7,5,804,670,0,1474,2,1,3,1,7,1,120,72,0,0,0,0,700,3982020
2313,13041,6,5,781,890,0,1671,2,1,3,1,7,1,0,84,0,0,0,0,0,3980025
2279,43500,3,5,2034,0,0,2034,1,0,2,1,9,0,483,266,0,0,0,561,0,3814209
1346,6240,7,5,1245,764,0,2009,2,0,4,1,7,1,0,20,0,0,0,0,0,3781050
2770,13015,5,6,1100,0,0,1100,1,1,3,1,5,0,0,0,0,0,0,0,0,3984016
2923,9297,5,5,1728,0,0,1728,2,0,4,2,8,0,0,0,0,0,0,0,0,3904576
1619,8773,6,5,916,684,0,1600,2,1,3,1,7,1,100,38,0,0,0,0,0,3988009
2178,8536,5,5,1125,0,0,1125,1,1,2,1,5,0,80,64,0,0,0,0,0,4026042
1160,4282,7,5,1391,0,0,1391,2,0,2,1,5,0,156,158,0,0,0,0,0,4016016
1755,8740,7,5,864,1131,0,1995,2,1,4,1,8,1,264,48,0,0,0,0,0,4008004
2412,10237,6,5,728,728,0,1456,2,1,3,1,8,1,0,24,0,0,0,0,0,4022030
889,7950,6,6,698,728,0,1426,1,1,3,1,6,0,252,0,0,0,0,0,0,3908529
2181,39290,10,5,5095,0,0,5095,2,1,2,1,15,2,546,484,0,0,0,0,17000,4034072
1186,10400,7,6,1682,0,0,1682,2,0,3,1,7,1,98,0,0,0,0,0,0,3880900
1613,10628,7,5,1277,0,0,1277,1,0,2,1,5,1,0,0,0,0,176,0,0,3880900
411,2280,6,6,855,601,0,1456,2,1,3,1,7,1,87,0,0,0,0,0,0,3904576
810,7018,5,5,1114,1114,0,2228,2,0,6,2,8,0,73,0,0,0,0,0,0,3916441
548,10762,6,6,626,591,0,1217,1,1,3,1,6,1,0,28,0,0,0,0,0,3920400
2179,7024,5,5,1090,0,0,1090,1,1,2,1,5,0,0,49,0,0,0,0,0,4022030
2746,7585,5,3,1002,454,0,1456,1,0,4,1,7,1,0,0,0,0,0,0,0,3798600
1486,8777,5,7,796,0,0,796,1,0,2,1,4,0,328,0,164,0,0,0,0,3724500
2168,9170,5,7,1214,0,0,1214,1,0,2,1,6,0,0,0,184,0,0,0,400,3861225
2061,7742,5,7,955,0,0,955,1,0,3,1,6,0,0,0,0,0,0,0,0,3865156
1131,8791,6,5,864,864,0,1728,2,1,3,1,7,0,216,56,0,0,0,0,0,4012009
2738,19800,6,8,1836,1836,0,3672,3,1,5,1,7,2,684,80,32,0,0,0,0,3850650
929,13339,6,6,1561,0,0,1561,2,0,3,1,6,1,0,148,0,0,120,0,0,3841600
362,8125,6,5,702,779,0,1481,2,1,3,1,6,1,0,36,0,0,0,0,0,3978030
652,11419,7,7,801,726,0,1527,1,1,3,1,6,1,0,0,134,0,0,0,0,3894052
1466,7226,7,5,798,842,0,1640,2,1,3,1,6,0,0,45,0,0,0,0,0,4012009
2087,11100,5,6,1080,400,0,1480,1,0,4,1,7,1,0,0,68,0,0,0,0,3890294
1442,12435,7,5,963,829,0,1792,2,1,3,1,7,1,0,96,0,245,0,0,0,4004001
2744,6420,5,7,1148,0,0,1148,1,0,2,1,6,0,0,0,0,0,0,0,0,3810304
1511,16466,5,7,872,521,0,1393,1,1,3,1,8,0,121,0,0,0,265,0,0,3822025
2175,6285,6,6,1044,0,0,1044,1,0,3,1,7,1,228,0,0,0,0,0,0,3904576
1236,9204,5,5,1144,0,0,1144,1,1,3,1,6,0,0,88,0,0,0,0,0,3853369
2448,12011,8,5,1086,838,0,1924,2,1,3,1,7,1,208,75,0,0,374,0,0,3992004
60,14774,9,5,1422,1177,0,2599,2,1,4,1,10,1,668,30,0,0,0,0,0,3996001
346,11792,8,5,1008,1275,0,2283,2,1,4,1,9,1,120,46,0,0,0,0,0,4012009
678,8064,6,5,765,368,0,1133,1,0,3,1,5,0,0,0,0,0,231,0,0,3802500
2481,7175,6,5,1398,0,0,1398,2,0,2,1,5,0,0,46,0,0,0,0,0,3962090
2729,10820,5,7,810,0,0,810,1,0,2,1,4,0,0,0,0,0,0,0,0,3886812
453,5381,6,5,1306,0,0,1306,2,0,1,1,5,1,170,63,0,0,0,0,0,4020025
2234,5000,5,6,803,0,0,803,1,0,2,1,5,0,0,0,244,0,0,0,0,3784950
2007,8674,5,6,910,525,0,1435,1,0,3,1,6,0,0,33,0,0,0,0,0,3802500
20,13175,6,6,2073,0,0,2073,2,0,3,1,7,2,349,0,0,0,0,0,0,3932264
2217,11275,6,7,1096,895,0,1991,1,1,3,1,7,1,0,0,19,0,0,0,0,3767400
232,9600,4,7,1067,0,0,1067,2,0,2,1,4,0,290,0,0,0,0,0,0,3890250
1982,9000,5,8,680,494,0,1174,1,0,2,1,6,1,116,26,40,0,0,0,0,3811400
1570,9990,4,5,1689,0,0,1689,2,0,3,1,6,1,428,120,0,0,0,0,0,3964081
195,6000,6,7,608,524,0,1132,1,0,2,1,5,0,0,0,128,0,0,0,0,3781050
2307,10533,6,6,1024,0,0,1024,1,0,2,1,5,2,0,0,0,0,280,0,0,3825936
504,11692,8,5,1215,1017,0,2232,2,1,3,1,8,1,173,165,0,0,0,0,0,3974042
1644,12546,6,7,1440,0,0,1440,2,0,3,1,7,1,0,0,99,0,0,0,0,3924361
939,21695,6,9,1680,0,0,1680,2,0,3,1,5,1,292,44,0,182,0,0,0,3989916
1591,9278,5,5,1092,0,0,1092,1,0,2,1,5,0,0,52,0,0,0,0,0,4030056
2001,8100,5,6,1559,0,0,1559,1,0,2,1,5,0,0,116,230,0,0,0,0,3843404
2379,16737,9,5,1980,0,0,1980,2,0,3,1,8,1,194,45,0,0,0,0,0,4018020
1100,9200,8,5,1470,1160,0,2630,2,1,4,1,8,1,0,66,0,0,0,0,0,3992004
1118,9801,8,5,1341,520,0,1861,3,0,3,1,7,1,144,60,0,0,0,0,0,4028049
1593,14137,4,5,1200,0,0,1200,1,0,3,1,6,0,0,119,0,0,171,0,0,3857296
2338,14762,5,6,1547,720,53,2320,2,0,2,1,7,1,120,144,0,0,0,0,0,3798600
458,15262,8,5,2200,0,0,2200,2,1,3,1,8,1,208,55,0,0,0,0,0,4014012
1454,9742,8,5,1795,0,0,1795,2,0,3,1,7,1,171,159,0,0,0,0,0,4008004
641,8532,5,6,1297,0,0,1297,1,0,3,1,5,1,0,0,0,0,0,0,0,3888460
644,10634,5,6,1319,0,0,1319,1,0,3,1,5,0,66,0,0,0,0,0,0,3814209
840,14753,7,5,1463,0,0,1463,2,0,3,1,5,0,0,81,0,0,0,0,0,3992004
1307,18386,7,9,1675,1818,0,3493,3,0,3,1,10,1,302,0,0,0,0,0,0,3763760
1809,12450,5,5,1094,0,0,1094,1,0,3,1,6,0,0,0,0,0,0,0,0,4014012
56,7851,6,5,860,1100,0,1960,2,1,4,1,8,2,288,48,0,0,0,0,0,4008004
1905,5175,5,8,808,0,0,808,1,0,2,1,5,0,143,0,0,0,0,0,0,3916000
2060,8398,5,5,943,0,0,943,1,0,2,1,5,0,132,0,0,0,0,0,0,3869089
1085,3710,7,5,1246,0,0,1246,2,0,2,1,5,1,100,24,0,0,0,0,0,4030056
305,7500,4,4,698,430,0,1128,1,0,2,1,6,0,30,0,164,0,0,0,0,3744000
671,8010,6,9,951,0,0,951,1,0,2,1,6,0,0,0,42,0,0,0,450,3929706
833,12800,7,5,1644,0,0,1644,2,0,2,1,5,1,80,0,0,0,396,0,0,3956121
2891,11070,7,5,1959,0,0,1959,3,0,5,2,9,0,0,0,0,0,0,0,0,3954132
486,12224,6,5,1022,1032,0,2054,2,1,3,1,7,1,24,48,0,0,0,0,0,4000000
334,6953,5,7,874,0,0,874,1,0,3,1,5,0,0,0,0,0,0,0,0,3949884
1804,11824,8,5,1685,0,0,1685,2,0,2,1,5,1,112,63,0,0,0,0,0,4024036
2690,4118,4,4,693,0,0,693,1,0,2,1,4,0,0,20,0,0,0,0,0,3784950
299,3907,8,6,1034,0,0,1034,1,0,1,1,4,1,141,36,0,0,0,0,0,3956121
466,8918,6,5,745,745,0,1490,2,1,3,1,7,1,36,20,0,0,0,0,0,4022030
440,9591,8,5,1713,0,0,1713,2,0,3,1,7,1,0,26,0,0,170,0,0,4018020
378,14115,7,5,1472,0,0,1472,2,0,3,1,6,2,233,48,0,0,0,0,0,3920400
513,9675,7,5,1113,858,0,1971,2,1,3,1,8,1,0,48,0,0,0,0,0,4020025
