Overall Qual,Overall Cond,1st Flr SF,2nd Flr SF,Gr Liv Area,Half Bath,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Misc Val,Year Built Year Remod/Add,Mas Vnr Area,Total Bsmt SF,Bsmt Full Bath,Garage Area,bed_full_bath,Street,Lot Shape,Land Slope,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Central Air,Kitchen Qual,Functional,Fireplace Qu,Garage Qual,Garage Cond,Paved Drive,Pool QC,overall_qual_cond,exter_qual_cond,bsmt_qual_cond,mas_vnr_ext_qual_cond,bsmt_sf_qual_cond,garage_area_qual_cond,bsmt_exposure_qual,tot_fire_qu,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsbShng,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_NA,Garage Finish_NA,Garage Finish_RFn,Garage Finish_Unf,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD 
5,6,1054,0,1054,0,1,6,0,0,3880371,0.0,1046.0,0.0,240.0,3,1,0,1,4,3,3,3,1,1,1,4,0,3,7,0,3,3,1.0,0,30,12,9,0.0,9414.0,2160.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5,6,935,0,935,0,1,5,0,0,3861225,114.0,935.0,1.0,288.0,3,1,1,1,3,3,3,3,1,4,2,3,1,3,7,0,3,3,1.0,0,30,9,9,1026.0,8415.0,2592.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4,5,1313,0,2377,0,1,8,1,0,3734250,0.0,1313.0,0.0,528.0,6,1,0,1,3,3,3,3,1,1,1,3,1,4,5,3,3,3,1.0,0,20,9,9,0.0,11817.0,4752.0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5,7,1122,0,1122,0,1,6,0,0,3905740,0.0,924.0,1.0,528.0,2,1,0,1,3,3,3,3,1,6,5,5,1,4,7,0,3,3,1.0,0,35,9,9,0.0,8316.0,4752.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,5,1180,0,1180,1,1,6,0,0,3880900,0.0,1180.0,0.0,477.0,2,1,1,1,3,3,3,3,1,1,1,3,1,3,7,0,3,3,1.0,0,25,9,9,0.0,10620.0,4293.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,6,815,875,1690,0,1,7,1,0,3736200,0.0,815.0,0.0,225.0,3,1,1,1,3,3,3,3,1,1,1,5,1,3,7,4,3,3,1.0,0,42,9,9,0.0,7335.0,2025.0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
8,5,1370,0,1370,0,1,6,1,0,4024036,178.0,1370.0,0.0,484.0,4,1,1,1,4,3,4,3,2,6,1,5,1,4,7,4,3,3,1.0,0,40,12,12,2136.0,16440.0,4356.0,8,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,7,1486,0,1486,0,1,7,0,0,3926036,0.0,1486.0,1.0,480.0,3,1,0,1,3,4,3,3,1,4,1,5,1,3,7,0,3,3,1.0,0,35,12,9,0.0,13374.0,4320.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,6,676,455,1131,1,1,5,0,0,3784950,0.0,676.0,0.0,200.0,3,1,0,1,3,3,3,3,1,1,1,5,1,3,7,0,3,3,1.0,0,30,9,9,0.0,6084.0,1800.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8,5,1565,1234,2799,1,1,8,1,0,3972049,420.0,1286.0,1.0,704.0,6,1,1,1,4,3,4,3,1,2,6,5,1,4,7,3,3,3,1.0,0,40,12,12,5040.0,15432.0,6336.0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,5,728,728,1456,1,1,8,1,0,4024036,0.0,728.0,0.0,440.0,6,1,1,1,4,3,4,3,1,1,1,5,1,4,7,3,3,3,1.0,0,35,12,12,0.0,8736.0,3960.0,4,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,5,1734,0,1734,0,1,6,0,0,3982020,0.0,1587.0,1.0,528.0,4,1,1,1,4,3,4,3,1,6,1,5,1,4,7,0,3,3,1.0,0,40,12,12,0.0,19044.0,4752.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9,5,1531,0,1531,0,1,6,1,0,4024036,122.0,1504.0,1.0,700.0,4,1,1,1,4,3,5,4,3,6,1,5,1,5,7,4,3,3,1.0,0,45,12,20,1464.0,30080.0,6300.0,15,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,5,1922,0,1922,0,1,6,1,0,4008004,886.0,1922.0,1.0,692.0,4,1,0,1,4,3,4,3,3,6,1,5,1,4,7,5,3,3,1.0,0,40,12,12,10632.0,23064.0,6228.0,12,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,1144,0,1144,0,1,6,1,0,3841600,69.0,1144.0,0.0,336.0,3,1,0,1,3,3,3,3,1,1,1,3,1,3,7,4,3,3,1.0,0,25,9,9,621.0,10296.0,3024.0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,7,1363,0,1363,0,1,5,2,0,3917770,0.0,1385.0,1.0,439.0,2,1,1,3,3,3,4,3,4,2,6,5,1,3,4,3,3,3,1.0,0,49,9,12,0.0,16620.0,3951.0,16,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9,5,1866,0,1866,0,1,7,1,0,4032064,492.0,1858.0,1.0,870.0,4,1,1,1,5,3,4,3,1,6,1,5,1,5,7,4,3,3,1.0,0,45,15,12,7380.0,22296.0,7830.0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,1077,0,1077,0,1,6,1,0,3747900,0.0,1007.0,0.0,210.0,3,1,0,1,3,3,3,2,1,1,1,2,0,3,7,4,3,2,0.5,0,12,9,6,0.0,6042.0,1260.0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8,5,1550,0,1550,1,1,5,0,0,4026042,0.0,1550.0,0.0,528.0,4,1,2,1,4,3,4,3,1,1,1,5,1,4,7,0,3,3,1.0,0,40,12,12,0.0,18600.0,4752.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,5,1646,0,1646,0,1,5,1,0,4018020,174.0,1594.0,1.0,482.0,4,1,1,2,4,3,5,3,4,6,1,5,1,5,7,4,3,3,1.0,0,35,12,15,2088.0,23910.0,4338.0,20,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,5,1248,0,1248,0,1,5,0,0,4022030,16.0,1248.0,0.0,438.0,4,1,0,1,4,3,4,3,3,6,1,5,1,4,7,0,3,3,1.0,0,35,12,12,192.0,14976.0,3942.0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,5,1245,0,1245,0,1,5,0,0,4018020,0.0,1235.0,0.0,495.0,2,1,1,1,4,3,4,3,1,6,1,5,1,4,7,0,3,3,1.0,0,35,12,12,0.0,14820.0,4455.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,5,1052,0,1052,0,1,6,0,0,3853369,203.0,1052.0,1.0,311.0,3,1,0,1,3,3,3,3,1,4,3,3,1,3,7,0,3,3,1.0,0,30,9,9,1827.0,9468.0,2799.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1829,0,1829,0,1,8,0,0,3869089,120.0,1829.0,1.0,535.0,8,1,1,1,3,3,3,3,1,6,1,4,1,3,7,0,3,3,1.0,0,36,9,9,1080.0,16461.0,4815.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,7,952,0,952,0,1,4,0,0,3825936,0.0,952.0,0.0,283.0,2,1,1,1,3,3,3,3,1,5,1,5,1,3,7,0,3,3,1.0,0,28,9,9,0.0,8568.0,2547.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7,5,1480,0,1480,0,1,7,0,300,4024027,506.0,1480.0,1.0,620.0,6,1,0,1,4,3,4,3,1,6,1,5,1,4,7,0,3,3,1.0,0,35,12,12,6072.0,17760.0,5580.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8,5,1844,0,1844,0,1,7,1,0,4022030,366.0,1844.0,1.0,620.0,4,1,1,1,4,3,4,4,1,6,1,5,1,4,7,4,3,3,1.0,0,40,12,16,4392.0,29504.0,5580.0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,825,672,1497,0,1,5,0,0,3874000,0.0,825.0,0.0,672.0,6,1,0,1,3,4,3,3,1,3,2,5,1,3,7,0,3,3,1.0,0,42,12,9,0.0,7425.0,6048.0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5,6,976,0,976,0,1,5,0,0,3786900,0.0,976.0,1.0,215.0,2,1,0,1,3,3,3,3,2,3,1,3,0,3,7,0,3,3,0.0,0,30,9,9,0.0,8784.0,1935.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5,7,964,0,964,0,1,5,0,0,3853526,0.0,876.0,1.0,432.0,2,1,1,1,3,4,4,3,1,5,1,5,1,3,7,0,3,3,1.0,0,35,12,12,0.0,10512.0,3888.0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7,5,1501,0,1501,0,1,6,0,0,3996001,183.0,1490.0,1.0,577.0,6,1,1,1,4,3,4,3,4,6,1,5,1,4,7,0,3,3,1.0,0,35,12,12,2196.0,17880.0,5193.0,16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,5,1560,0,1560,0,1,7,1,0,3825936,259.0,1150.0,0.0,313.0,2,1,0,1,3,3,3,3,1,3,1,5,1,3,6,3,3,3,1.0,0,25,9,9,2331.0,10350.0,2817.0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,7,1440,1440,3395,0,2,14,0,0,3818430,0.0,1440.0,0.0,0.0,16,1,0,1,2,3,3,2,1,2,1,5,1,2,7,0,0,0,0.0,0,42,6,6,0.0,8640.0,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5,5,864,0,864,0,1,6,0,0,3833764,0.0,864.0,0.0,399.0,3,1,0,1,3,3,3,3,1,3,1,3,1,3,7,0,3,3,1.0,0,25,9,9,0.0,7776.0,3591.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7,5,1525,0,1525,0,1,6,0,0,4000000,244.0,1525.0,1.0,541.0,6,1,0,1,4,3,4,3,3,6,1,5,1,4,7,0,3,3,1.0,0,35,12,12,2928.0,18300.0,4869.0,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,6,1190,0,1190,0,1,6,0,0,3849444,120.0,1106.0,1.0,540.0,3,1,0,1,3,3,3,3,3,5,1,3,1,3,7,0,3,3,1.0,0,30,9,9,1080.0,9954.0,4860.0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8,5,1302,528,1830,1,1,7,0,0,4024036,0.0,1302.0,0.0,859.0,6,1,0,1,4,3,4,3,1,1,1,5,1,4,7,0,3,3,1.0,0,40,12,12,0.0,15624.0,7731.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,5,1500,0,1500,0,1,6,0,0,4016016,210.0,1500.0,0.0,570.0,6,1,0,1,4,3,4,3,3,6,1,5,1,4,7,0,3,3,1.0,0,35,12,12,2520.0,18000.0,5130.0,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,5,878,884,1762,1,1,6,0,0,4008004,199.0,826.0,0.0,591.0,6,1,1,1,4,3,4,3,1,6,1,5,1,4,7,0,3,3,1.0,0,35,12,12,2388.0,9912.0,5319.0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,8,1902,0,1902,0,1,7,2,0,3921918,0.0,1902.0,1.0,567.0,6,1,0,1,4,4,4,3,3,6,1,3,1,5,7,3,3,3,1.0,0,56,16,12,0.0,22824.0,5103.0,12,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,5,1658,0,1658,1,1,7,1,0,4032064,294.0,1614.0,0.0,726.0,6,1,0,1,4,3,4,3,1,1,1,5,1,4,7,4,3,3,1.0,0,40,12,12,3528.0,19368.0,6534.0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,1506,0,1506,0,1,6,1,0,4032064,284.0,1498.0,0.0,592.0,4,1,1,1,4,3,4,3,1,1,1,5,1,5,7,4,3,3,1.0,0,45,12,12,3408.0,17976.0,5328.0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
